date,location_id,latitude,longitude,city,region,year,month,day,day_of_week,is_weekend,is_holiday,temperature,gdp_growth,inflation_rate,workforce_demand,demand_lag_1,demand_lag_7,demand_lag_30,demand_rolling_7,demand_rolling_30,demand_rolling_90,quarter,week_of_year,days_from_start,temp_season_interaction,region_season_interaction,gdp_ma_30,inflation_ma_30,distance_from_delhi,business_count,traffic_density,avg_speed_kmph,population_density,avg_income,employment_rate,business_per_1k_population,economic_activity_index,accessibility_score,location_encoded,city_encoded,region_encoded
2024-10-29,LOC_008,26.9124,75.7873,Jaipur,North,2024,10,29,1,0,0,23.2,0.0672,0.03,16,14.0,25.0,6.0,16.857142857142858,17.366666666666667,13.544444444444444,4,44,1032,232.0,10,0.05965,0.04061666666666667,235.29024040527244,306,0.7891355148846215,18,8000,40000,0.65,38.25,79.56,0.647,7,5,1
2024-10-30,LOC_008,26.9124,75.7873,Jaipur,North,2024,10,30,2,0,0,25.0,0.073,0.0263,19,16.0,21.0,9.0,16.571428571428573,17.7,13.622222222222222,4,44,1033,250.0,10,0.06017333333333333,0.04034333333333333,235.29024040527244,297,0.5442367381314598,28,8000,40000,0.65,37.12,77.22,0.392,7,5,1
2024-10-31,LOC_008,26.9124,75.7873,Jaipur,North,2024,10,31,3,0,0,24.1,0.0651,0.0372,8,19.0,24.0,20.0,14.285714285714286,17.3,13.61111111111111,4,44,1034,241.0,10,0.060346666666666667,0.040029999999999996,235.29024040527244,265,0.8345611338045815,16,8000,40000,0.65,33.12,68.9,0.701,7,5,1
2024-11-01,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,1,4,0,1,25.9,0.0667,0.0405,34,8.0,16.0,16.0,16.857142857142858,17.9,13.877777777777778,4,44,1035,284.9,11,0.06098,0.039586666666666666,235.29024040527244,264,0.7095714840016119,21,8000,40000,0.65,33.0,68.64,0.561,7,5,1
2024-11-02,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,2,5,1,0,21.2,0.0594,0.0349,15,34.0,18.0,16.0,16.428571428571427,17.866666666666667,13.966666666666667,4,44,1036,233.2,11,0.06106333333333334,0.03958333333333333,235.29024040527244,270,0.47493523038012814,31,8000,40000,0.65,33.75,70.2,0.328,7,5,1
2024-11-03,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,3,6,1,0,24.5,0.0554,0.0363,12,15.0,9.0,14.0,16.857142857142858,17.8,13.966666666666667,4,44,1037,269.5,11,0.06106333333333333,0.03914,235.29024040527244,321,0.42397985317106,33,8000,40000,0.65,40.12,83.46,0.284,7,5,1
2024-11-04,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,4,0,0,0,24.1,0.0578,0.0393,22,12.0,14.0,10.0,18.0,18.2,14.077777777777778,4,45,1038,265.1,11,0.06072,0.03896,235.29024040527244,282,0.8561815688082139,15,8000,40000,0.65,35.25,73.32,0.728,7,5,1
2024-11-05,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,5,1,0,0,25.9,0.062,0.034,22,22.0,16.0,11.0,18.857142857142858,18.566666666666666,14.166666666666666,4,45,1039,284.9,11,0.06142,0.03855666666666667,235.29024040527244,277,0.6957628838922966,22,8000,40000,0.65,34.62,72.02,0.543,7,5,1
2024-11-06,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,6,2,0,0,21.8,0.0495,0.0425,20,22.0,19.0,19.0,19.0,18.6,14.3,4,45,1040,239.8,11,0.06105,0.038676666666666665,235.29024040527244,250,0.8894223746138388,14,8000,40000,0.65,31.25,65.0,0.765,7,5,1
2024-11-07,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,7,3,0,0,25.2,0.0501,0.0408,23,20.0,8.0,21.0,21.142857142857142,18.666666666666668,14.4,4,45,1041,277.2,11,0.06092666666666667,0.03882333333333333,235.29024040527244,297,0.8511375152323202,15,8000,40000,0.65,37.12,77.22,0.723,7,5,1
2024-11-08,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,8,4,0,0,23.9,0.0613,0.0399,21,23.0,34.0,17.0,19.285714285714285,18.8,14.555555555555555,4,45,1042,262.9,11,0.06090333333333333,0.03896666666666667,235.29024040527244,269,0.5824942326609259,26,8000,40000,0.65,33.62,69.94,0.431,7,5,1
2024-11-09,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,9,5,1,0,26.3,0.0514,0.0391,14,21.0,15.0,21.0,19.142857142857142,18.566666666666666,14.644444444444444,4,45,1043,289.3,11,0.06022,0.038413333333333334,235.29024040527244,287,0.7601832414988858,19,8000,40000,0.65,35.88,74.62,0.616,7,5,1
2024-11-10,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,10,6,1,0,20.6,0.0524,0.0437,18,14.0,12.0,13.0,20.0,18.733333333333334,14.71111111111111,4,45,1044,226.60000000000002,11,0.06001,0.038196666666666663,235.29024040527244,255,0.6052251867423505,25,8000,40000,0.65,31.88,66.3,0.454,7,5,1
2024-11-11,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,11,0,0,0,25.0,0.0551,0.0421,15,18.0,22.0,10.0,19.0,18.9,14.733333333333333,4,46,1045,275.0,11,0.05977,0.03828333333333333,235.29024040527244,346,0.5165903849690527,29,8000,40000,0.65,43.25,89.96,0.367,7,5,1
2024-11-12,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,12,1,0,0,26.6,0.0478,0.0436,16,15.0,22.0,13.0,18.142857142857142,19.0,14.755555555555556,4,46,1046,292.6,11,0.05920333333333334,0.03836666666666667,235.29024040527244,263,0.5082695588878196,29,8000,40000,0.65,32.88,68.38,0.361,7,5,1
2024-11-13,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,13,2,0,0,28.4,0.0593,0.0498,16,16.0,20.0,14.0,17.571428571428573,19.066666666666666,14.622222222222222,4,46,1047,312.4,11,0.05899333333333333,0.038599999999999995,235.29024040527244,272,0.547046366845831,28,8000,40000,0.65,34.0,70.72,0.394,7,5,1
2024-11-14,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,14,3,0,0,21.7,0.0721,0.0329,17,16.0,23.0,30.0,16.714285714285715,18.633333333333333,14.688888888888888,4,46,1048,238.7,11,0.05957,0.038340000000000006,235.29024040527244,256,0.7333702435725917,20,8000,40000,0.65,32.0,66.56,0.587,7,5,1
2024-11-15,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,15,4,0,1,24.5,0.0498,0.0426,27,17.0,21.0,23.0,17.571428571428573,18.766666666666666,14.866666666666667,4,46,1049,269.5,11,0.05904333333333334,0.038296666666666666,235.29024040527244,282,0.7131229211274992,21,8000,40000,0.65,35.25,73.32,0.563,7,5,1
2024-11-16,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,16,5,1,0,18.5,0.0697,0.0337,15,27.0,14.0,19.0,17.714285714285715,18.633333333333333,14.944444444444445,4,46,1050,203.5,11,0.05952333333333333,0.03833666666666667,235.29024040527244,272,0.5788977789460699,26,8000,40000,0.65,34.0,70.72,0.428,7,5,1
2024-11-17,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,17,6,1,0,23.4,0.0554,0.0345,17,15.0,18.0,24.0,17.571428571428573,18.4,14.988888888888889,4,46,1051,257.4,11,0.05931666666666667,0.03811,235.29024040527244,312,0.7340317565827583,20,8000,40000,0.65,39.0,81.12,0.587,7,5,1
2024-11-18,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,18,0,0,0,20.4,0.0721,0.0462,22,17.0,15.0,18.0,18.571428571428573,18.533333333333335,15.066666666666666,4,47,1052,224.39999999999998,11,0.05921,0.03845,235.29024040527244,276,0.31375568576077867,37,8000,40000,0.65,34.5,71.76,0.198,7,5,1
2024-11-19,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,19,1,0,0,23.8,0.056,0.0385,27,22.0,16.0,14.0,20.142857142857142,18.966666666666665,15.255555555555556,4,47,1053,261.8,11,0.05911999999999999,0.038213333333333335,235.29024040527244,275,0.36258792067243406,35,8000,40000,0.65,34.38,71.5,0.236,7,5,1
2024-11-20,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,20,2,0,0,23.7,0.0644,0.0462,19,27.0,16.0,26.0,20.571428571428573,18.733333333333334,15.311111111111112,4,47,1054,260.7,11,0.059296666666666664,0.03866666666666667,235.29024040527244,307,0.3771315651310909,34,8000,40000,0.65,38.38,79.82,0.249,7,5,1
2024-11-21,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,21,3,0,0,18.8,0.0559,0.0478,21,19.0,17.0,25.0,21.142857142857142,18.6,15.4,4,47,1055,206.8,11,0.05898333333333334,0.03881666666666666,235.29024040527244,256,0.4995767988718284,30,8000,40000,0.65,32.0,66.56,0.35,7,5,1
2024-11-22,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,22,4,0,0,25.2,0.0561,0.0356,14,21.0,27.0,21.0,19.285714285714285,18.366666666666667,15.444444444444445,4,47,1056,277.2,11,0.05890333333333333,0.039066666666666666,235.29024040527244,264,0.508719501653097,29,8000,40000,0.65,33.0,68.64,0.361,7,5,1
2024-11-23,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,23,5,1,0,27.7,0.0634,0.0387,16,14.0,15.0,24.0,19.428571428571427,18.1,15.522222222222222,4,47,1057,304.7,11,0.05873,0.03935333333333333,235.29024040527244,315,0.5724224838061373,27,8000,40000,0.65,39.38,81.9,0.418,7,5,1
2024-11-24,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,24,6,1,0,22.7,0.0467,0.0385,11,16.0,17.0,16.0,18.571428571428573,17.933333333333334,15.444444444444445,4,47,1058,249.7,11,0.05806,0.039139999999999994,235.29024040527244,296,0.8161654561048719,17,8000,40000,0.65,37.0,76.96,0.677,7,5,1
2024-11-25,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,25,0,0,0,15.9,0.0739,0.0338,20,11.0,22.0,18.0,18.285714285714285,18.0,15.577777777777778,4,48,1059,174.9,11,0.05846666666666667,0.03886666666666667,235.29024040527244,324,0.6639643986431552,23,8000,40000,0.65,40.5,84.24,0.511,7,5,1
2024-11-26,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,26,1,0,1,24.6,0.0731,0.036,30,20.0,27.0,9.0,18.714285714285715,18.7,15.78888888888889,4,48,1060,270.6,11,0.05986999999999999,0.03879,235.29024040527244,320,0.8311875002047773,16,8000,40000,0.65,40.0,83.2,0.698,7,5,1
2024-11-27,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,27,2,0,0,26.2,0.0475,0.0418,10,30.0,19.0,14.0,17.428571428571427,18.566666666666666,15.733333333333333,4,48,1061,288.2,11,0.059653333333333336,0.038893333333333335,235.29024040527244,305,0.301230547143221,37,8000,40000,0.65,38.12,79.3,0.19,7,5,1
2024-11-28,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,28,3,0,0,13.2,0.0439,0.0377,22,10.0,21.0,16.0,17.571428571428573,18.766666666666666,15.844444444444445,4,48,1062,145.2,11,0.05887666666666667,0.03915,235.29024040527244,286,0.635001872991847,24,8000,40000,0.65,35.75,74.36,0.483,7,5,1
2024-11-29,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,29,4,0,0,19.0,0.0612,0.0396,10,22.0,14.0,19.0,17.0,18.466666666666665,15.822222222222223,4,48,1063,209.0,11,0.05848333333333333,0.039593333333333335,235.29024040527244,283,0.6210524531698499,25,8000,40000,0.65,35.38,73.58,0.466,7,5,1
2024-11-30,LOC_008,26.9124,75.7873,Jaipur,North,2024,11,30,5,1,0,24.3,0.0432,0.0336,15,10.0,16.0,8.0,16.857142857142858,18.7,15.866666666666667,4,48,1064,267.3,11,0.05775333333333334,0.03947333333333334,235.29024040527244,296,0.4204922709400189,33,8000,40000,0.65,37.0,76.96,0.282,7,5,1
2024-12-01,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,1,6,1,1,25.6,0.0503,0.0413,25,15.0,11.0,34.0,18.857142857142858,18.4,16.011111111111113,4,48,1065,307.20000000000005,12,0.05720666666666666,0.0395,235.29024040527244,295,0.4134021993123627,33,8000,40000,0.65,36.88,76.7,0.277,7,5,1
2024-12-02,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,2,0,0,0,21.7,0.0575,0.0368,24,25.0,20.0,15.0,19.428571428571427,18.7,16.133333333333333,4,49,1066,260.4,12,0.05714333333333333,0.039563333333333325,235.29024040527244,282,0.34156251549761524,36,8000,40000,0.65,35.25,73.32,0.219,7,5,1
2024-12-03,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,3,1,0,0,21.3,0.0639,0.0416,29,24.0,30.0,12.0,19.285714285714285,19.266666666666666,16.333333333333332,4,49,1067,255.60000000000002,12,0.05742666666666667,0.03974,235.29024040527244,269,0.630857198196572,24,8000,40000,0.65,33.62,69.94,0.479,7,5,1
2024-12-04,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,4,2,0,0,21.2,0.0568,0.0383,17,29.0,10.0,22.0,20.285714285714285,19.1,16.38888888888889,4,49,1068,254.39999999999998,12,0.05739333333333333,0.03970666666666667,235.29024040527244,337,0.5512294377810902,27,8000,40000,0.65,42.12,87.62,0.402,7,5,1
2024-12-05,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,5,3,0,0,18.3,0.048,0.0425,22,17.0,22.0,22.0,20.285714285714285,19.1,16.511111111111113,4,49,1069,219.60000000000002,12,0.05692666666666667,0.03999,235.29024040527244,346,0.335600082069913,36,8000,40000,0.65,43.25,89.96,0.215,7,5,1
2024-12-06,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,6,4,0,0,20.0,0.0407,0.0448,18,22.0,10.0,20.0,21.428571428571427,19.033333333333335,16.633333333333333,4,49,1070,240.0,12,0.056633333333333334,0.04006666666666667,235.29024040527244,261,0.6534865745087698,23,8000,40000,0.65,32.62,67.86,0.503,7,5,1
2024-12-07,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,7,5,1,0,23.1,0.0639,0.0324,16,18.0,15.0,23.0,21.571428571428573,18.8,16.733333333333334,4,49,1071,277.20000000000005,12,0.057093333333333336,0.039786666666666665,235.29024040527244,309,0.7468821387272269,20,8000,40000,0.65,38.62,80.34,0.598,7,5,1
2024-12-08,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,8,6,1,0,19.2,0.0504,0.0425,15,16.0,25.0,21.0,20.142857142857142,18.6,16.77777777777778,4,49,1072,230.39999999999998,12,0.05673000000000001,0.03987333333333334,235.29024040527244,276,0.5444199253688191,28,8000,40000,0.65,34.5,71.76,0.392,7,5,1
2024-12-09,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,9,0,0,0,25.5,0.0662,0.0398,27,15.0,24.0,14.0,20.571428571428573,19.033333333333335,16.955555555555556,4,50,1073,306.0,12,0.05722333333333333,0.039896666666666664,235.29024040527244,302,0.685472052247329,22,8000,40000,0.65,37.75,78.52,0.535,7,5,1
2024-12-10,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,10,1,0,0,18.3,0.0573,0.0445,20,27.0,29.0,18.0,19.285714285714285,19.1,17.044444444444444,4,50,1074,219.60000000000002,12,0.05738666666666667,0.03992333333333333,235.29024040527244,288,0.34959631765022675,36,8000,40000,0.65,36.0,74.88,0.224,7,5,1
2024-12-11,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,11,2,0,0,18.6,0.04,0.0373,28,20.0,17.0,15.0,20.857142857142858,19.533333333333335,17.177777777777777,4,50,1075,223.20000000000002,12,0.056883333333333334,0.03976333333333334,235.29024040527244,263,0.3825100903757152,34,8000,40000,0.65,32.88,68.38,0.252,7,5,1
2024-12-12,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,12,3,0,0,27.2,0.0731,0.0464,24,28.0,22.0,16.0,21.142857142857142,19.8,17.355555555555554,4,50,1076,326.4,12,0.05772666666666667,0.039856666666666665,235.29024040527244,283,0.5863933622355564,26,8000,40000,0.65,35.38,73.58,0.434,7,5,1
2024-12-13,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,13,4,0,0,18.5,0.0468,0.0367,17,24.0,18.0,16.0,21.0,19.833333333333332,17.477777777777778,4,50,1077,222.0,12,0.05731,0.039420000000000004,235.29024040527244,274,0.848373615923592,16,8000,40000,0.65,34.25,71.24,0.713,7,5,1
2024-12-14,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,14,5,1,0,25.9,0.0635,0.0387,17,17.0,16.0,17.0,21.142857142857142,19.833333333333332,17.466666666666665,4,50,1078,310.79999999999995,12,0.057023333333333336,0.03961333333333333,235.29024040527244,299,0.4204336318082606,33,8000,40000,0.65,37.38,77.74,0.282,7,5,1
2024-12-15,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,15,6,1,1,20.7,0.062,0.0327,17,17.0,15.0,27.0,21.428571428571427,19.5,17.444444444444443,4,50,1079,248.39999999999998,12,0.057429999999999995,0.03928333333333333,235.29024040527244,291,0.6734585270690909,23,8000,40000,0.65,36.38,75.66,0.519,7,5,1
2024-12-16,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,16,0,0,0,19.7,0.0686,0.0399,24,17.0,27.0,15.0,21.0,19.8,17.555555555555557,4,51,1080,236.39999999999998,12,0.05739333333333333,0.03949,235.29024040527244,315,0.8200080173828472,17,8000,40000,0.65,39.38,81.9,0.681,7,5,1
2024-12-17,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,17,1,0,0,18.9,0.0566,0.0432,22,24.0,20.0,17.0,21.285714285714285,19.966666666666665,17.677777777777777,4,51,1081,226.79999999999998,12,0.05743333333333333,0.03978,235.29024040527244,345,0.4737695030718529,31,8000,40000,0.65,43.12,89.7,0.327,7,5,1
2024-12-18,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,18,2,0,0,17.7,0.0611,0.0419,20,22.0,28.0,22.0,20.142857142857142,19.9,17.755555555555556,4,51,1082,212.39999999999998,12,0.05706666666666667,0.03963666666666666,235.29024040527244,250,0.37688282717451044,34,8000,40000,0.65,31.25,65.0,0.249,7,5,1
2024-12-19,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,19,3,0,0,24.5,0.0594,0.0373,26,20.0,24.0,27.0,20.428571428571427,19.866666666666667,17.91111111111111,4,51,1083,294.0,12,0.05718,0.03959666666666666,235.29024040527244,254,0.35105346822451566,35,8000,40000,0.65,31.75,66.04,0.228,7,5,1
2024-12-20,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,20,4,0,0,19.4,0.0651,0.0452,20,26.0,17.0,19.0,20.857142857142858,19.9,18.055555555555557,4,51,1084,232.79999999999998,12,0.057203333333333335,0.039563333333333325,235.29024040527244,324,0.44484696053858785,32,8000,40000,0.65,40.5,84.24,0.302,7,5,1
2024-12-21,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,21,5,1,0,19.8,0.0549,0.0379,18,20.0,17.0,21.0,21.0,19.8,18.18888888888889,4,51,1085,237.60000000000002,12,0.057170000000000006,0.039233333333333335,235.29024040527244,253,0.4671059034779488,31,8000,40000,0.65,31.62,65.78,0.322,7,5,1
2024-12-22,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,22,6,1,0,17.4,0.0597,0.0419,9,18.0,17.0,14.0,19.857142857142858,19.633333333333333,18.177777777777777,4,51,1086,208.79999999999998,12,0.057289999999999994,0.03944333333333334,235.29024040527244,322,0.7412165210797396,20,8000,40000,0.65,40.25,83.72,0.593,7,5,1
2024-12-23,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,23,0,0,0,18.7,0.0551,0.0387,23,9.0,24.0,16.0,19.714285714285715,19.866666666666667,18.27777777777778,4,52,1087,224.39999999999998,12,0.05701333333333334,0.03944333333333334,235.29024040527244,319,0.7424966178754371,20,8000,40000,0.65,39.88,82.94,0.594,7,5,1
2024-12-24,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,24,1,0,0,23.1,0.0469,0.0343,19,23.0,22.0,11.0,19.285714285714285,20.133333333333333,18.344444444444445,4,52,1088,277.20000000000005,12,0.057019999999999994,0.039303333333333336,235.29024040527244,276,0.7433695578581159,20,8000,40000,0.65,34.5,71.76,0.595,7,5,1
2024-12-25,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,25,2,0,0,16.9,0.041,0.0325,19,19.0,20.0,20.0,19.142857142857142,20.1,18.322222222222223,4,52,1089,202.79999999999998,12,0.05592333333333333,0.039259999999999996,235.29024040527244,295,0.8053642408299584,17,8000,40000,0.65,36.88,76.7,0.668,7,5,1
2024-12-26,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,26,3,0,1,22.9,0.0665,0.0479,29,19.0,26.0,30.0,19.571428571428573,20.066666666666666,18.555555555555557,4,52,1090,274.79999999999995,12,0.055703333333333334,0.039656666666666666,235.29024040527244,278,0.5911223295448147,26,8000,40000,0.65,34.75,72.28,0.437,7,5,1
2024-12-27,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,27,4,0,0,21.7,0.0575,0.039,21,29.0,20.0,10.0,19.714285714285715,20.433333333333334,18.677777777777777,4,52,1091,260.4,12,0.056036666666666665,0.039563333333333325,235.29024040527244,304,0.4537850706108094,31,8000,40000,0.65,38.0,79.04,0.313,7,5,1
2024-12-28,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,28,5,1,0,21.8,0.0635,0.0343,20,21.0,18.0,22.0,20.0,20.366666666666667,18.833333333333332,4,52,1092,261.6,12,0.05669,0.03945,235.29024040527244,271,0.8063302131618928,17,8000,40000,0.65,33.88,70.46,0.669,7,5,1
2024-12-29,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,29,6,1,0,23.0,0.0711,0.0432,16,20.0,9.0,10.0,21.0,20.566666666666666,18.91111111111111,4,52,1093,276.0,12,0.057019999999999994,0.03957,235.29024040527244,276,0.4105420153081241,33,8000,40000,0.65,34.5,71.76,0.275,7,5,1
2024-12-30,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,30,0,0,0,20.5,0.0593,0.0405,20,16.0,23.0,15.0,20.571428571428573,20.733333333333334,18.91111111111111,4,1,1094,246.0,12,0.057556666666666666,0.039799999999999995,235.29024040527244,338,0.39319561057402125,34,8000,40000,0.65,42.25,87.88,0.26,7,5,1
2024-12-31,LOC_008,26.9124,75.7873,Jaipur,North,2024,12,31,1,0,0,24.2,0.0675,0.0501,26,20.0,19.0,25.0,21.571428571428573,20.766666666666666,19.022222222222222,4,1,1095,290.4,12,0.05813,0.040093333333333335,235.29024040527244,321,0.4330504244800485,32,8000,40000,0.65,40.12,83.46,0.294,7,5,1
2022-01-31,LOC_009,18.5204,73.8567,Pune,West,2022,1,31,0,0,0,26.3,0.0682,0.0307,13,16.0,28.0,12.0,20.0,20.166666666666668,19.903225806451612,1,5,30,26.3,3,0.058346666666666665,0.03821666666666667,1172.9949566735263,263,0.6788428679213548,22,8000,40000,0.65,32.88,68.38,0.529,8,9,3
2022-02-01,LOC_009,18.5204,73.8567,Pune,West,2022,2,1,1,0,1,27.5,0.0676,0.0431,16,13.0,21.0,13.0,19.285714285714285,20.266666666666666,19.78125,1,5,31,55.0,6,0.05870333333333333,0.03817,1172.9949566735263,299,0.5483513965315017,28,8000,40000,0.65,37.38,77.74,0.395,8,9,3
2022-02-02,LOC_009,18.5204,73.8567,Pune,West,2022,2,2,2,0,0,30.5,0.0524,0.0412,13,16.0,19.0,27.0,18.428571428571427,19.8,19.575757575757574,1,5,32,61.0,6,0.05837666666666666,0.03798333333333334,1172.9949566735263,266,0.8114377023369566,17,8000,40000,0.65,33.25,69.16,0.673,8,9,3
2022-02-03,LOC_009,18.5204,73.8567,Pune,West,2022,2,3,3,0,0,29.8,0.0613,0.0421,19,13.0,28.0,16.0,17.142857142857142,19.9,19.558823529411764,1,5,33,59.6,6,0.05832333333333333,0.03805000000000001,1172.9949566735263,295,0.5286902798484936,28,8000,40000,0.65,36.88,76.7,0.381,8,9,3
2022-02-04,LOC_009,18.5204,73.8567,Pune,West,2022,2,4,4,0,0,21.4,0.0368,0.0402,18,19.0,30.0,27.0,15.428571428571429,19.6,19.514285714285716,1,5,34,42.8,6,0.05788666666666666,0.037943333333333336,1172.9949566735263,311,0.8052116985396691,17,8000,40000,0.65,38.88,80.86,0.668,8,9,3
2022-02-05,LOC_009,18.5204,73.8567,Pune,West,2022,2,5,5,1,0,26.1,0.0615,0.0406,9,18.0,13.0,15.0,14.857142857142858,19.4,19.22222222222222,1,5,35,52.2,6,0.05778666666666666,0.03784,1172.9949566735263,314,0.572188681965393,27,8000,40000,0.65,39.25,81.64,0.418,8,9,3
2022-02-06,LOC_009,18.5204,73.8567,Pune,West,2022,2,6,6,1,0,28.1,0.0647,0.0341,10,9.0,16.0,21.0,14.0,19.033333333333335,18.972972972972972,1,5,36,56.2,6,0.058333333333333334,0.03771333333333334,1172.9949566735263,311,0.8775477490641257,14,8000,40000,0.65,38.88,80.86,0.755,8,9,3
2022-02-07,LOC_009,18.5204,73.8567,Pune,West,2022,2,7,0,0,0,24.4,0.0467,0.0362,25,10.0,13.0,16.0,15.714285714285714,19.333333333333332,19.13157894736842,1,6,37,48.8,6,0.05781666666666666,0.037776666666666674,1172.9949566735263,282,0.6797816563747154,22,8000,40000,0.65,35.25,73.32,0.53,8,9,3
2022-02-08,LOC_009,18.5204,73.8567,Pune,West,2022,2,8,1,0,0,29.1,0.0708,0.0437,13,25.0,16.0,17.0,15.285714285714286,19.2,18.974358974358974,1,6,38,58.2,6,0.058596666666666665,0.03790333333333333,1172.9949566735263,291,0.6649347941133046,23,8000,40000,0.65,36.38,75.66,0.512,8,9,3
2022-02-09,LOC_009,18.5204,73.8567,Pune,West,2022,2,9,2,0,0,28.7,0.0576,0.0421,20,13.0,13.0,16.0,16.285714285714285,19.333333333333332,19.0,1,6,39,57.4,6,0.05828333333333333,0.038046666666666666,1172.9949566735263,256,0.5092728010781495,29,8000,40000,0.65,32.0,66.56,0.362,8,9,3
2022-02-10,LOC_009,18.5204,73.8567,Pune,West,2022,2,10,3,0,0,24.5,0.0645,0.0246,15,20.0,19.0,27.0,15.714285714285714,18.933333333333334,18.902439024390244,1,6,40,49.0,6,0.05845333333333333,0.03770333333333333,1172.9949566735263,263,0.6000888613213373,25,8000,40000,0.65,32.88,68.38,0.45,8,9,3
2022-02-11,LOC_009,18.5204,73.8567,Pune,West,2022,2,11,4,0,0,25.5,0.0592,0.0377,16,15.0,18.0,27.0,15.428571428571429,18.566666666666666,18.833333333333332,1,6,41,51.0,6,0.058936666666666665,0.03778666666666666,1172.9949566735263,304,0.6058403225484104,25,8000,40000,0.65,38.0,79.04,0.454,8,9,3
2022-02-12,LOC_009,18.5204,73.8567,Pune,West,2022,2,12,5,1,0,22.9,0.0478,0.0459,14,16.0,9.0,10.0,16.142857142857142,18.7,18.72093023255814,1,6,42,45.8,6,0.05863333333333333,0.03816,1172.9949566735263,293,0.7353036121390011,20,8000,40000,0.65,36.62,76.18,0.588,8,9,3
2022-02-13,LOC_009,18.5204,73.8567,Pune,West,2022,2,13,6,1,0,23.2,0.0593,0.0442,15,14.0,10.0,20.0,16.857142857142858,18.533333333333335,18.636363636363637,1,6,43,46.4,6,0.05826666666666667,0.03841666666666667,1172.9949566735263,343,0.6712988698552353,23,8000,40000,0.65,42.88,89.18,0.517,8,9,3
2022-02-14,LOC_009,18.5204,73.8567,Pune,West,2022,2,14,0,0,0,26.6,0.0648,0.0384,18,15.0,25.0,28.0,15.857142857142858,18.2,18.622222222222224,1,7,44,53.2,6,0.05822,0.03831333333333333,1172.9949566735263,306,0.7606436678909431,19,8000,40000,0.65,38.25,79.56,0.616,8,9,3
